cm-1,absorption
1485.881318359375,676.6367369290966
1493.5951865234374,687.7249637350546
1501.3090546875,698.6857396581856
1509.0229228515625,711.430827940896
1516.736791015625,727.6170900599385
1524.4506591796876,747.2445260153124
1532.16452734375,769.9307831585371
1539.8783955078125,797.3327229663645
1547.592263671875,832.1268139781639
1555.3061318359375,874.1856053111084
1563.02,925.2934093247771
1570.738109375,990.2933595666003
1578.4519775390627,1073.136433404218
1586.1658457031251,1181.4696838072568
1593.8797138671875,1325.4891814018847
1601.59358203125,1516.665505642541
1609.3074501953126,1761.3712006705814
1617.021318359375,2058.3317576577338
1624.7351865234375,2379.5079823820374
1632.4490546875002,2656.0763981168534
1640.1629228515626,2816.664510479005
1647.876791015625,2833.2331252465287
1655.5906591796875,2726.174383671761
1663.3045273437501,2534.9980594311046
1671.0183955078126,2291.566873231335
1678.732263671875,2021.371001637874
1686.4461318359376,1744.8025859030577
1694.16,1480.9792584509519
1701.868109375,1244.9402234551549
1709.5819775390626,1044.4599847681197
1717.295845703125,880.3032476868093
1725.0097138671874,748.9013874920648
1732.7235820312499,644.6465653394935
1740.4374501953125,562.9505494473196
1748.151318359375,499.3525589165946
1755.8651865234374,449.0094601998884
1763.5790546875,409.11733387500476
1771.2929228515625,376.6173587540932
1779.006791015625,350.2350260088826
1786.7206591796876,328.1860232797935
1794.43452734375,310.59780144965316
1802.1483955078124,295.94094992453614
1809.8622636718749,283.96056693878836
1817.5761318359375,274.14684896110134
1825.29,265.98999246016666
1833.008109375,259.107644787503
1840.7219775390627,253.62725682593754
1848.435845703125,249.16647592698888
1856.1497138671875,245.34294944217575
1863.86358203125,243.176284434115
1871.5774501953126,241.2645211917084
1879.291318359375,240.3723650119187
1887.0051865234375,240.11746324626446
1894.7190546875001,240.7547176604
1902.4329228515626,241.90177560584397
1910.146791015625,243.81353884825052
1917.8606591796874,246.6174582704468
1925.57452734375,250.0586321067786
1933.2883955078125,254.51941300572727
1941.002263671875,259.4899974359843
1948.7161318359376,265.225287163204
1956.43,271.7252821873863
1964.1381093749999,279.3723351570126
1971.8519775390625,287.4017407751201
1979.565845703125,295.94094992453614
1987.2797138671874,304.9899626052606
1994.9935820312498,314.6762297001205
2002.7074501953125,324.8723003262888
2010.421318359375,335.1958218352843
2018.1351865234374,345.6467942271068
2025.8490546875,356.09776661892937
2033.5629228515625,366.29383724509773
2041.276791015625,376.8722605197474
2048.9906591796876,386.81342938026154
2056.7045273437498,396.11734382664014
2064.4183955078124,405.29380739019166
2072.132263671875,413.5781147739534
2079.8461318359373,420.5879133294442
2087.56,427.47026100210775
2095.278109375,433.0780998465004
2102.991977539062,437.79378251110325
2110.705845703125,440.8526036989537
2118.4197138671875,442.7643669413603
2126.1335820312497,443.5290722383229
2133.8474501953124,442.8918178241874
2141.561318359375,441.1075054646079
2149.2751865234372,438.04868427675746
2156.9890546875,433.71535426063593
2164.702922851562,427.9800645334162
2172.4167910156248,421.7349712748881
2180.1306591796874,414.34282007091605
2187.8445273437496,406.6957671012898
2195.5583955078123,397.7742053033925
2203.272263671875,388.4702908570138
2210.986131835937,379.42127817628943
2218.7,369.6075601986024
2226.408109375,360.04874398656966
2234.1219775390623,350.8722804230181
2241.835845703125,341.18601332815814
2249.5497138671876,331.49974623329825
2257.26358203125,322.19583178691965
2264.9774501953125,312.89191734054106
2272.691318359375,303.58800289416246
2280.4051865234374,294.7938919790922
2288.1190546875,285.87233018119485
2295.832922851562,277.33312103177894
2303.546791015625,269.17626453084426
2311.2606591796875,260.63705538142824
2318.9745273437497,252.990002411802
2326.6883955078124,246.10765473913838
2334.402263671875,241.13707030888133
2342.1161318359373,235.65668234731584
2349.83,230.04884350292323
2357.548109375,223.67629936156803
2365.261977539062,218.57826404848385
2372.975845703125,212.84297432126414
2380.6897138671875,207.4900372425258
2388.4035820312497,203.28415810923136
2396.1174501953124,199.07827897593688
2403.8313183593746,194.61749807698826
2411.545186523437,189.9018154123854
2419.2590546875,185.56848539626384
2426.972922851562,180.5979009660068
2434.6867910156247,176.51947271553945
2442.4006591796874,173.2057497620347
2450.1145273437496,168.9998706287403
2457.8283955078123,165.17634414392717
2465.542263671875,160.97046501063272
2473.256131835937,157.4018402914738
2480.97,153.57831380666067
2488.6881093750003,150.26459085315597
2496.4019775390625,147.58812231378676
2504.115845703125,144.52930112593629
2511.829713867188,140.83322552395023
2519.54358203125,137.13714992196424
2527.2574501953127,135.09793579673055
2534.971318359375,132.54891814018845
2542.6851865234376,129.8724496008193
2550.3990546875,127.83323547558561
2558.1129228515624,125.66657046752482
2565.826791015625,123.24500369380983
2573.5406591796877,121.07833868574907
2581.25452734375,119.80382985747804
2588.9683955078126,118.40187014637988
2596.6822636718753,115.7254016070107
2604.3961318359375,114.70579454439385
2612.11,113.5587365989499
2619.818109375,111.90187512219755
2627.531977539062,112.02932600502467
2635.245845703125,111.39207159088915
2642.9597138671875,111.39207159088915
2650.6735820312497,111.90187512219755
2658.3874501953123,111.90187512219755
2666.101318359375,113.0489330676415
2673.815186523437,115.08814719287517
2681.5290546875,117.50971396659016
2689.242922851562,119.67637897465094
2696.9567910156247,122.0979457483659
2704.6706591796874,125.53911958469773
2712.3845273437496,128.98029342102956
2720.0983955078123,132.93127078866976
2727.812263671875,137.64695345327263
2735.526131835937,142.8724396491839
2743.24,148.7351802592307
2750.9581093750003,155.99988058037565
2758.6719775390625,163.0096791358664
2766.385845703125,171.2939865196282
2774.099713867188,180.5979009660068
2781.81358203125,190.79397159217513
2789.5274501953127,202.1371001637874
2797.2413183593753,213.09787608691835
2804.9551865234375,224.05865201004934
2812.6690546875,235.0194279331803
2820.3829228515624,248.40177063002625
2828.096791015625,266.62724687430216
2835.8106591796877,283.45076340747994
2843.52452734375,302.1860431830642
2851.2383955078126,320.4115194273402
2858.9522636718752,342.46052215642925
2866.6661318359374,367.44089519054165
2874.38,390.6369558650746
2882.0881093750004,416.8918377274581
2889.8019775390626,446.5878934261734
2897.5158457031253,476.66630177337004
2905.229713867188,509.2937277771087
2912.94358203125,544.9799749686979
2920.657450195313,582.960338051175
2928.3713183593754,623.4897187901943
2936.0851865234376,670.1367419049143
2943.7990546875003,719.5876844418307
2951.5129228515625,772.6072516979062
2959.226791015625,826.13662248529
2966.940659179688,890.3718674301506
2974.65452734375,945.4306488114596
2982.3683955078127,1003.6757022634462
2990.0822636718754,1077.3423125375125
2997.7961318359376,1157.12656518728
3005.51,1242.3912057986126
3013.2281093750003,1333.1362343715111
3020.9419775390625,1431.2734141483813
3028.655845703125,1537.057646894878
3036.369713867188,1650.4889326110006
3044.08358203125,1771.5672712967496
3051.7974501953126,1900.2926629521248
3059.511318359375,2037.9396164053976
3067.2251865234375,2185.782640484839
3074.9390546875,2343.8217351904477
3082.6529228515624,2513.3314093504964
3090.366791015625,2694.3116629649844
3098.0806591796877,2886.7624960339126
3105.79452734375,3091.9584173855505
3113.5083955078126,3311.1739358481695
3121.222263671875,3543.134542593499
3128.9361318359374,3789.1147464498104
3136.65,4051.6635650736453
3144.368109375,4326.95747198019
3152.0819775390623,4617.545484825989
3159.795845703125,4920.878585954496
3167.5097138671877,5242.054810678799
3175.22358203125,5569.603579544458
3182.9374501953125,5909.897436692825
3190.651318359375,6259.11285563909
3198.3651865234374,6610.877292241899
3206.0790546875,6965.190746501249
3213.7929228515623,7311.857147790973
3221.506791015625,7653.425513767613
3229.2206591796876,7978.425264976729
3236.93452734375,8290.679927903133
3244.6483955078124,8587.640484890286
3252.362263671875,8861.65988296856
3260.0761318359373,9125.483210420667
3267.79,9374.01243193352
3275.4981093750002,9609.796565163662
3283.2119775390624,9839.20815425245
3290.925845703125,10081.36483162395
3298.6397138671878,10310.776420712738
3306.35358203125,10552.933098084237
3314.0674501953126,10795.089775455734
3321.7813183593753,11037.246452827232
3329.4951865234375,11304.89330676415
3337.2090546875,11572.54016070107
3344.9229228515624,11840.187014637988
3352.636791015625,12095.088780292197
3360.3506591796877,12362.735634229115
3368.06452734375,12604.892311600614
3375.7783955078125,12821.55881240669
3383.492263671875,13025.480224930057
3391.2061318359374,13178.421284322583
3398.92,13293.127078866977
3406.638109375,13356.85252028053
3414.3519775390623,13369.597608563241
3422.065845703125,13318.617255432397
3429.7797138671876,13242.146725736136
3437.49358203125,13089.205666343609
3445.2074501953125,12910.774430385665
3452.9213183593747,12694.107929579588
3460.6351865234374,12439.20616392538
3468.3490546875,12158.814221705748
3476.0629228515622,11852.932102920699
3483.776791015625,11534.304895852938
3491.4906591796876,11190.187512219756
3499.2045273437498,10833.325040303866
3506.9183955078124,10450.972391822552
3514.632263671875,10055.874655058527
3522.3461318359373,9648.031830011796
3530.06,9214.69882839964
3537.768109375,8787.73837092884
3545.4819775390624,8346.758316347059
3553.195845703125,7901.954735280466
3560.9097138671877,7458.425663042143
3568.62358203125,7019.994626116903
3576.3374501953126,6589.210642161292
3584.051318359375,6169.897237660119
3591.7651865234375,5762.054412613385
3599.4790546875,5365.68216702109
3607.1929228515623,4979.505992054965
3614.906791015625,4597.153343573652
3622.6206591796877,4216.07520392061
3630.33452734375,3827.350011297942
3638.0483955078125,3422.0562039077504
3645.762263671875,2993.8212376086803
3653.4761318359374,2547.743147713815
3661.19,2099.1160401624074
3668.903725097656,1670.8810738633372
3672.7606591796875,1474.6067143095968
3676.617593261719,1294.9009695233794
3680.4745273437497,1133.0383483329572
3684.331461425781,989.0188507383292
3688.1883955078124,864.1169855677671
3692.0453295898437,754.5092263364573
3695.902263671875,662.7445907009424
3699.7591977539064,582.4505345198667
3703.6161318359373,516.1760754497724
3707.4730659179686,458.8231781775754
3711.33,411.66635153154687
3715.1890546875,371.00951990970054
3719.0459887695315,349.59777159474703
3722.9029228515624,328.1860232797935
3726.7598569335937,306.77427496484
3730.616791015625,288.03899518925573
3734.4737250976564,272.10763483586766
3738.3306591796877,257.833135959232
3742.187593261719,245.47040032500286
3746.04452734375,234.38217351904476
3749.9014614257812,224.69590642418487
3753.7583955078126,215.51944286063335
3757.615329589844,207.61748812535288
3761.472263671875,200.22533692138083
3765.3291977539066,193.59789101437144
3769.1861318359374,186.970445107362
3773.0430659179688,181.1077044973152
3776.9,175.4998656529226
3780.7590546875,170.52928122266556
3784.615988769531,165.81359855806267
3788.472922851562,161.22536677628693
3792.3298569335934,156.76458587733828
3796.1867910156247,152.94105939252512
3800.043725097656,148.86263114205778
3803.9006591796874,145.2940064228989
3807.7575932617187,141.85283258656708
3811.6145273437496,138.79401139871655
3815.471461425781,135.73519021086605
3819.3283955078123,132.93127078866976
3823.1853295898436,130.1273513664735
3827.042263671875,127.83323547558561
3830.8991977539063,125.41166870187061
3834.756131835937,123.37245457663694
3838.6130659179685,121.3332404514033
3842.47,119.42147720899672
3846.3252734375,117.86657643850604
3877.1807460937503,108.66462269838911
3908.03621875,105.58031133397319
3938.89169140625,104.71364533074889
3969.7471640625,102.3940392632956
4000.60263671875,98.30286592454554
4031.4581093750003,89.98032327593563
4062.31358203125,78.58621435119251
4093.1690546875,67.42151701553817
4124.02452734375,59.54505245682312
4154.88,52.50976372476697
4185.7324375,46.54506240845849
4216.5879101562505,41.39604674224347
4247.4433828125,37.41957919803782
4278.29885546875,32.8695826811102
4309.154328125,29.50487937447464
4340.00980078125,26.675469775712926
4370.8652734375,24.47056950280402
4401.72074609375,22.711747319789986
4432.57621875,21.449983579801653
4463.43169140625,20.659788106273602
4494.2871640625,20.188219839813318
4525.1426367187505,20.073514045268922
4555.998109375,20.23920019294416
4586.85358203125,20.76174881253529
4617.7090546875,21.57743446262876
4648.56452734375,22.660766966659143
4679.42,24.266648090280658
4710.2824375,26.254881862383485
4741.137910156251,28.676448636098463
4771.9933828125,31.735269823948965
4802.84885546875,35.303894543107894
4833.704328125,39.509773676402325
4864.5598007812505,44.735259872313605
4895.4152734375,50.343098716706194
4926.27074609375,56.84309374088851
4957.126218750001,64.74504847616898
4987.98169140625,73.28425762558497
5018.8371640625,83.4803282517533
5049.69263671875,95.07835858901979
5080.548109375,107.44109422324891
5111.40358203125,120.18618250595935
5142.2590546875,131.1469584290903
5173.1145273437505,136.49989550782868
5203.97,133.8234269684595
5234.820373046875,120.861672184943
5250.248109375,108.32050531475593
5265.675845703125,91.22934192764126
5281.10358203125,71.33425911833027
5296.531318359375,52.50976372476697
5311.9590546875,37.72546131682287
5327.386791015625,27.56762595550266
5342.81452734375,20.55782740001192
5358.242263671875,16.109791589345985
5373.67,13.586264109369317
5389.09621875,11.944696738556214
5404.523955078124,10.839697584445219
5419.95169140625,10.080090322795678
5435.379427734375,9.790776818778152
5450.807164062499,9.524404473669504
5466.234900390625,9.329404622944034
5481.662636718749,9.22489489902581
5497.090373046874,9.198130213632117
5512.518109375,9.153522404642631
5527.945845703124,9.222345881369266
5543.3735820312495,9.233816460823705
5558.801318359375,9.153522404642631
5574.229054687499,9.182836107692864
5589.656791015625,9.185385125349407
5605.08452734375,9.108914595653143
5620.512263671874,8.964895098058516
5635.94,8.77371877381786
5651.3733828125005,8.553228746526969
5682.22885546875,7.8828371028564
5713.084328125,7.374308080376254
5743.939800781251,6.859406513754753
5774.7952734375,6.493622480040964
5805.65074609375,6.234897187901943
5836.506218750001,6.030975775378575
5867.36169140625,5.909897436692827
5898.2171640625,5.852544539420629
5929.072636718751,5.8359759246531056
5959.9281093750005,5.834701415824834
5990.78358203125,5.8958778395818445
6021.6390546875,5.98764247521736
6052.494527343751,6.118916884529277
6083.35,6.276955979234887
6114.2024375,6.449014671051477
6145.057910156251,6.691171348422976
6175.9133828125005,6.946073114077183
6206.76885546875,7.251955232862235
6237.624328125,7.570582439929995
6268.479800781251,7.9656801766940175
6299.3352734375,8.462738619719724
6330.19074609375,8.985287239310853
6361.046218750001,9.533326035467402
6391.90169140625,10.247050979299184
6422.7571640625,11.075481717675363
6453.61263671875,12.005873162313225
6484.4681093750005,13.025480224930059
6515.32358203125,14.401949759462786
6546.1790546875,15.549007704906725
6577.034527343751,16.88724197459132
6607.89,18.518613274778254
6638.7424375,20.379396164053976
6669.597910156251,22.252924141612407
6700.4533828125,24.11370703088813
6731.30885546875,26.407822921776013
6762.164328125,28.370566517313417
6793.0198007812505,30.26958467143727
6823.8752734375,31.760760000514388
6854.73074609375,32.61468091545599
6885.586218750001,32.7548768865658
6916.44169140625,32.563700562325145
6947.2971640625,32.206838090409256
6978.152636718751,31.13625067466158
7009.0081093750005,29.75978114012885
7039.86358203125,27.69507683832976
7070.7190546875,25.50292165370357
7101.574527343751,22.099983082219882
7132.43,18.021554831752546
7163.292437499999,13.433323049976792
7194.14791015625,9.380384976074875
7225.0033828125,6.8441124078155005
7255.858855468749,5.32744690217296
7286.714328124999,4.47352598723136
7317.56980078125,3.9892126324883646
7348.4252734374995,3.6450952488551827
7379.280746093749,3.4029385714836846
7410.13621875,3.1735269823948973
7440.99169140625,2.880389951892557
7471.847164062499,2.5999980096729276
7502.70263671875,2.3323511557360086
7533.558109375,2.0901944783645106
7564.4135820312495,1.8862730658411435
7595.269054687499,1.6950967416004872
7626.12452734375,1.5549007704906723
7656.98,1.427449887663568
7687.8324375,1.3280381990584267
7718.687910156251,1.2541166870187064
7749.543382812501,1.1954892809182385
7780.39885546875,1.1623520513831913
7811.254328125,1.1202932600502469
7842.109800781251,1.101175627626181
7872.9652734375,1.0807834863738446
7903.82074609375,1.0820579952021157
7934.676218750001,1.094803083484826
7965.5316914062505,1.09990111879791
7996.3871640625,1.1139207159088915
8027.242636718751,1.1330383483329571
8058.098109375001,1.1534304895852938
8088.95358203125,1.1636265602114624
8119.8090546875,1.1840187014637988
8150.664527343751,1.1967637897465093
8181.52,1.212057895685762
8212.3724375,1.2324500369380986
8243.227910156249,1.245195125220809
8274.0833828125,1.2566657046752483
8304.93885546875,1.2681362841296877
8335.794328124999,1.2770578459275852
8366.64980078125,1.279606863584127
8397.505273437499,1.2668617753014166
8428.36074609375,1.2553911958469774
8459.21621875,1.243920616392538
8490.071691406249,1.2311755281098273
8520.9271640625,1.2299010192815563
8551.78263671875,1.2082343692009487
8582.638109374999,1.1954892809182385
8613.49358203125,1.1776461573224437
8644.3490546875,1.1330383483329571
8675.204527343749,1.0578423274649655
8706.06,0.9240189004965061
8736.922437500001,0.7699307831585369
8767.77791015625,0.614695607875124
8798.6333828125,0.47551924382792604
8829.488855468751,0.37763696581670997
8860.344328125,0.31544093499708303
8891.19980078125,0.2788625316257042
8922.055273437501,0.2563037253653067
8952.91074609375,0.23782334735537658
8983.766218750001,0.2319606067453298
9014.62169140625,0.21857826404848382
9045.4771640625,0.2055782740001192
9076.332636718751,0.1939802436628527
9107.188109375,0.18289201685689466
9138.04358203125,0.17154888828528236
9168.899054687501,0.16313713001869348
9199.75452734375,0.15612733146320273
9230.61,0.1492449837905391
9261.4624375,0.14414694847745493
9292.31791015625,0.14198028346939418
9323.1733828125,0.14057832375829604
9354.02885546875,0.14083322552395022
9384.884328125,0.1427449887663568
9415.73980078125,0.14503910465724468
9446.595273437499,0.15013713997032885
9477.45074609375,0.15549007704906723
9508.30621875,0.16313713001869348
9539.161691406249,0.17103908475397395
9570.0171640625,0.18276456597406754
9600.87263671875,0.19436259631133404
9631.728109374999,0.20698023371121738
9662.58358203125,0.2209998308221988
9693.4390546875,0.23578413323014288
9724.294527343749,0.2528625515289749
9755.15,0.2696860680621526
9786.012437500001,0.28727428989229303
9816.86791015625,0.3065193731991858
9847.7233828125,0.3229605370838822
9878.578855468751,0.33927425008575157
9909.434328125,0.3576271772128546
9940.289800781251,0.37598010433995765
9971.145273437502,0.3919114646933457
10002.00074609375,0.4080977268123879
10032.856218750001,0.42288202922033197
10063.71169140625,0.43715652809696764
10094.5671640625,0.45053887079381366
10125.422636718751,0.4623918028967343
10156.278109375,0.4725878735229027
10187.13358203125,0.47947022119556626
10217.989054687501,0.4850780600399589
10248.84452734375,0.48622511798540285
10279.7,0.48431335474299625
10310.512437500001,0.47972512296122055
10341.36791015625,0.47513689117944474
10372.2233828125,0.4659604276158933
10403.078855468751,0.4514310269736034
10433.934328125,0.4249212433455657
10464.789800781251,0.38579382231764464
10495.645273437502,0.3343036656554945
10526.50074609375,0.28829389695490987
10557.356218750001,0.2495488285754702
10588.21169140625,0.2203625764080633
10619.0671640625,0.1966567122022219
10649.922636718751,0.17524496388726837
10680.778109375,0.155235175283413
10711.63358203125,0.14121557817243155
10742.489054687501,0.12694107929579587
10773.34452734375,0.11394108924743122
10804.2,0.10272541155864605
10835.1124375,0.09384208502559688
10865.967910156249,0.08673032576384447
10896.8233828125,0.08110974183116916
10927.67885546875,0.07698033322757097
10958.534328124999,0.07361562992093543
10989.38980078125,0.07099014173469709
11020.2452734375,0.06887445707976717
11051.100746093749,0.06700092910220871
11081.95621875,0.06536955780202178
11112.811691406248,0.06372544141355214
11143.667164062499,0.062336226790736714
11174.52263671875,0.06120191393357547
11205.378109374999,0.05979995422247733
11236.23358203125,0.05838524942309647
11267.0890546875,0.0569577995354329
11297.944527343749,0.05554309473605204
11328.8,0.05409015467182306
11359.6124375,0.052917606549813694
11390.467910156249,0.051451921397302
11421.3233828125,0.05025388309872722
11452.17885546875,0.04905584480015243
11483.034328124999,0.048112708267231866
11513.88980078125,0.04715682664602859
11544.7452734375,0.04621369011310801
11575.600746093749,0.045525455345841646
11606.45621875,0.04482447549029257
11637.311691406248,0.04385584878080658
11668.167164062499,0.04370290772141406
11699.02263671875,0.04298918277758227
11729.878109374999,0.042288202922033204
11760.73358203125,0.04184212483213833
11791.5890546875,0.0416764386844631
11822.444527343749,0.0409499686523486
11853.3,0.040516635650736446
11884.2124375,0.039777420530339246
11915.06791015625,0.03903820540994204
11945.9233828125,0.03829899028954484
11976.77885546875,0.037011736372991086
12007.634328125,0.03541860033765228
12038.48980078125,0.032971543387371884
12069.345273437499,0.02995095746436951
12100.20074609375,0.027478410337523684
12131.05621875,0.025553902006834408
12161.911691406249,0.024202922648867104
12192.7671640625,0.023399982087056348
12223.62263671875,0.02287743346746522
12254.478109374999,0.0223676299361568
12285.33358203125,0.02213821834706801
12316.1890546875,0.021908806757979227
12347.044527343749,0.021679395168890437
12377.9,0.02173037552202128
12408.7124375,0.02178135587515212
12439.56791015625,0.021845081316565672
12470.4233828125,0.02217645361191615
12501.27885546875,0.022240179053329697
12532.134328125,0.02287743346746522
12562.98980078125,0.02323429593938111
12593.845273437499,0.023591158411297004
12624.70074609375,0.023948020883212892
12655.55621875,0.024585275297348413
12686.411691406249,0.024942137769264305
12717.2671640625,0.0252990002411802
12748.12263671875,0.025961744831881142
12778.978109374999,0.026331352392079743
12809.83358203125,0.026675469775712928
12840.6890546875,0.027057822424194237
12871.544527343749,0.02741468489611013
12902.4,0.027478410337523684
12933.3124375,0.027554880867219946
12964.16791015625,0.027911743339135837
12995.0233828125,0.0279882138688321
13025.87885546875,0.028051939310245654
13056.734328125,0.028421546870444254
13087.58980078125,0.028485272311857806
13118.4452734375,0.02856174284155407
13149.30074609375,0.02861272319468491
13180.15621875,0.028383311605596123
13211.01169140625,0.028447037047009672
13241.8671640625,0.028510762488423227
13272.72263671875,0.02857448792983678
13303.578109375,0.02833233125246528
13334.43358203125,0.028408801782161545
13365.2890546875,0.028153900016507336
13396.14452734375,0.028230370546203597
13427.0,0.028281350899334444
13457.8124375,0.028039194221962938
13488.66791015625,0.027784292456308732
13519.5233828125,0.027516645602371815
13550.37885546875,0.026955861717932555
13581.234328125,0.025745078331075064
